Members_id ,congress,Chamber_id,chamber,Bioguide_id,bioguide,firstname,middlename,lastname,suffix,birthday,State_id,state,Party_id,party,incumbent,termstart,age
836,80,1,House,736,N000137,William,Frank,Norrell,,1896-08-29,3,AR,1,D,Yes,1/3/1947,50.3
837,80,1,House,737,B000139,Graham,Arthur,Barden,,1896-09-25,26,NC,1,D,Yes,1/3/1947,50.3
838,80,1,house,738,B000356,George,Harrison,Bender,,1896-09-29,35,OH,2,R,Yes,1/3/1947,50.3
839,80,1,house,739,M000460,J.,Harry,McGregor,,1896-09-30,35,OH,2,R,Yes,1/3/1947,50.3
840,80,1,house,740,C000221,Francis,Higbee,Case,,1896-12-09,41,SD,2,R,Yes,1/3/1947,50.1
841,80,1,house,741,A000179,Herman,Carl,Andersen,,1897-01-27,22,MN,2,R,Yes,1/3/1947,49.9
842,80,1,house,742,T000444,Robert,Joseph,Twyman,,1897-06-18,13,IL,2,R,No,1/3/1947,49.5
843,80,1,House,743,G000381,George,McInvale,Grant,,1897-07-11,2,AL,1,D,Yes,1/3/1947,49.5
844,80,1,House,744,C000736,Harold,Dunbar,Cooley,,1897-07-26,26,NC,1,D,Yes,1/3/1947,49.4
845,80,1,house,745,C000346,John,Edgar,Chenoweth,,1897-08-17,6,CO,2,R,Yes,1/3/1947,49.4
846,80,1,house,746,C000614,William,Clay,Cole,,1897-08-29,23,MO,2,R,Yes,1/3/1947,49.3
847,80,1,House,747,G000447,Noble,Jones,Gregory,,1897-08-30,16,KY,1,D,Yes,1/3/1947,49.3
848,80,1,house,748,F000034,Joseph,Rider,Farrington,,1897-10-15,11,HI,2,R,Yes,1/3/1947,49.2
849,80,1,House,749,D000094,Clifford,,Davis,,1897-11-18,42,TN,1,D,Yes,1/3/1947,49.1
850,80,1,house,750,S000590,Margaret,Chase,Smith,,1897-12-14,20,ME,2,R,Yes,1/3/1947,49.1
851,80,1,house,751,O000160,Thomas,Leonard,Owens,,1897-12-21,13,IL,2,R,No,1/3/1947,49
852,80,1,House,752,B000884,Overton,,Brooks,,1897-12-21,17,LA,1,D,Yes,1/3/1947,49
853,80,1,house,753,F000250,Ellsworth,Bishop,Foote,,1898-01-12,7,CT,2,R,No,1/3/1947,49
854,80,1,House,754,K000196,Cecil,Rhodes,King,,1898-01-13,5,CA,1,D,Yes,1/3/1947,49
855,80,1,house,755,H000550,William,Emil,Hess,,1898-02-13,35,OH,2,R,Yes,1/3/1947,48.9
856,80,1,house,756,S000194,Errett,Power,Scrivner,,1898-03-20,15,KS,2,R,Yes,1/3/1947,48.8
857,80,1,house,757,S000377,Dewey,Jackson,Short,,1898-04-07,23,MO,2,R,Yes,1/3/1947,48.7
858,80,1,house,758,B000742,Frederick,Van Ness,Bradley,,1898-04-12,21,MI,2,R,Yes,1/3/1947,48.7
859,80,1,House,759,M000568,John,Lanneau,McMillan,,1898-04-12,40,SC,1,D,Yes,1/3/1947,48.7
860,80,1,House,760,T000156,Albert,,Thomas,,1898-04-12,43,TX,1,D,Yes,1/3/1947,48.7
861,80,1,house,761,C000113,Gordon,,Canfield,,1898-04-15,30,NJ,2,R,Yes,1/3/1947,48.7
862,80,1,house,762,C000804,Frederic,René,Coudert,Jr.,1898-05-07,34,NY,2,R,No,1/3/1947,48.7
863,80,1,house,763,D000004,Paul,Bartram,Dague,,1898-05-19,38,PA,2,R,No,1/3/1947,48.6
864,80,1,House,764,P000303,Philip,Joseph,Philbin,,1898-05-29,18,MA,1,D,Yes,1/3/1947,48.6
865,80,1,House,765,A000163,James,Lindsay,Almond,Jr.,1898-06-15,45,VA,1,D,Yes,1/3/1947,48.6
866,80,1,House,766,L000065,Thomas,Joseph,Lane,,1898-07-06,18,MA,1,D,Yes,1/3/1947,48.5
867,80,1,house,767,K000341,John,Crain,Kunkel,,1898-07-21,38,PA,2,R,Yes,1/3/1947,48.5
868,80,1,House,768,H000405,Lawrence,Brooks,Hays,,1898-08-09,3,AR,1,D,Yes,1/3/1947,48.4
869,80,1,house,769,J000278,Walter,Henry,Judd,,1898-09-25,22,MN,2,R,Yes,1/3/1947,48.3
870,80,1,house,770,A000138,Leo,Elwood,Allen,,1898-10-05,13,IL,2,R,Yes,1/3/1947,48.2
871,80,1,house,771,H000786,Walter,Franklin,Horan,,1898-10-15,47,WA,2,R,Yes,1/3/1947,48.2
872,80,1,house,772,S000670,Melvin,Claude,Snyder,,1898-10-29,49,WV,2,R,No,1/3/1947,48.2
873,80,1,House,773,D000175,Charles,Bennett,Deane,,1898-11-01,26,NC,1,D,No,1/3/1947,48.2
874,80,1,house,774,T000320,Harry,Lancaster,Towe,,1898-11-03,30,NJ,2,R,Yes,1/3/1947,48.2
875,80,1,house,775,V000069,James,Edward,Van Zandt,,1898-12-18,38,PA,2,R,No,1/3/1947,48
876,80,1,House,776,C000887,William,Fadjo,Cravens,,1899-02-15,3,AR,1,D,Yes,1/3/1947,47.9
877,80,1,House,777,M000991,Toby,,Morris,,1899-02-28,36,OK,1,D,No,1/3/1947,47.8
878,80,1,house,778,M000764,William,Jennings,Miller,,1899-03-12,7,CT,2,R,No,1/3/1947,47.8
879,80,1,house,779,M000089,Franklin,John,Maloney,,1899-03-29,38,PA,2,R,No,1/3/1947,47.8
880,80,1,house,780,R000250,Roy,Walter,Riehlman,,1899-08-26,33,NW,2,R,No,1/3/1947,47.4
881,80,1,house,781,E000146,Mathew,Harris,Ellsworth,,1899-09-17,37,OR,2,R,Yes,1/3/1947,47.3
882,80,1,house,782,C000365,Robert,Bruce,Chiperfield,,1899-11-20,13,IL,2,R,Yes,1/3/1947,47.1
883,80,1,house,783,A000133,John,Joseph,Allen,Jr.,1899-11-27,5,CA,2,R,No,1/3/1947,47.1
884,80,1,House,784,P000524,Emory,Hilliard,Price,,1899-12-03,9,FL,1,D,Yes,1/3/1947,47.1
885,80,1,House,785,S000701,John,Jackson,Sparkman,,1899-12-20,2,AL,1,D,Yes,1/3/1947,47
886,80,1,house,786,G000253,Abe,McGregor,Goff,,1899-12-21,12,ID,2,R,No,1/3/1947,47
887,80,1,House,787,P000398,William,Robert,Poage,,1899-12-28,43,TX,1,D,Yes,1/3/1947,47
888,80,1,house,788,H000549,John,Walter,Heselton,,3/17/1900,18,MA,2,R,Yes,1/3/1947,46.8
889,80,1,House,789,K000171,Paul,Joseph,Kilday,,3/29/1900,43,TX,1,D,Yes,1/3/1947,46.8
890,80,1,House,790,P000536,James,Percy,Priest,,4/1/1900,42,TN,1,D,Yes,1/3/1947,46.8
891,80,1,house,791,K000032,Carroll,Dudley,Kearns,,5/7/1900,38,PA,2,R,No,1/3/1947,46.7
892,80,1,house,792,C000802,Norris,H.,Cotton,,5/11/1900,29,NH,2,R,No,1/3/1947,46.6
893,80,1,house,793,K000036,Kenneth,Barnard,Keating,,5/18/1900,34,NY,2,R,No,1/3/1947,46.6
894,80,1,House,794,P000098,Otto,Ernest,Passman,,6/27/1900,17,LA,1,D,No,1/3/1947,46.5
895,80,1,house,795,H000081,Charles,Abraham,Halleck,,8/22/1900,14,IN,2,R,Yes,1/3/1947,46.4
896,80,1,house,796,S000436,Richard,Murray,Simpson,,8/30/1900,38,PA,2,R,Yes,1/3/1947,46.3
897,80,1,House,797,M000065,George,Herman,Mahon,,9/22/1900,43,TX,1,D,Yes,1/3/1947,46.3
898,80,1,house,798,H000060,Leonard,Wood,Hall,,10/2/1900,34,NY,2,R,Yes,1/3/1947,46.3
899,80,1,house,799,S000174,Hugh,Doggett,Scott,Jr.,11/11/1900,38,PA,2,R,No,1/3/1947,46.1
900,80,1,House,800,D000454,Helen,Gahagan,Douglas,,11/25/1900,5,CA,1,D,Yes,1/3/1947,46.1
901,80,1,House,801,M001074,Abraham,Jacob,Multer,,12/24/1900,34,NY,1,D,No,1/3/1947,46
902,80,1,house,802,S001076,Frank,Leander,Sundstrom,,1/5/1901,30,NJ,2,R,Yes,1/3/1947,46
903,80,1,house,803,L000454,Francis,Johnson,Love,,1/23/1901,49,WV,2,R,No,1/3/1947,45.9
904,80,1,House,804,J000246,Paul,Caruthers,Jones,,3/12/1901,23,MO,1,D,No,1/3/1947,45.8
905,80,1,House,805,W000604,Joseph,Franklin,Wilson,,3/18/1901,43,TX,1,D,No,1/3/1947,45.8
906,80,1,house,806,M000354,Samuel,Kerns,McConnell,Jr.,4/6/1901,38,PA,2,R,Yes,1/3/1947,45.7
907,80,1,house,807,S000936,Lowell,,Stockman,,4/12/1901,37,OR,2,R,Yes,1/3/1947,45.7
908,80,1,house,808,B000762,Ernest,King,Bramblett,,4/25/1901,5,CA,2,R,No,1/3/1947,45.7
909,80,1,house,809,T000298,Thor,Carl,Tollefson,,5/2/1901,47,WA,2,R,No,1/3/1947,45.7
910,80,1,House,810,D000419,Harold,Daniel,Donohue,,6/18/1901,18,MA,1,D,No,1/3/1947,45.5
911,80,1,House,811,C000189,John,Albert,Carroll,,7/30/1901,6,CO,1,D,No,1/3/1947,45.4
912,80,1,house,812,H000310,Ralph,,Harvey,,8/9/1901,14,IN,2,R,No,1/3/1947,45.4
913,80,1,House,813,R000104,Monroe,Minor,Redden,,9/24/1901,26,NC,1,D,No,1/3/1947,45.3
914,80,1,house,814,B000891,John,Charles,Brophy,,10/8/1901,48,WI,2,R,No,1/3/1947,45.2
915,80,1,House,815,H000437,Felix,Edward,Hébert,,10/12/1901,17,LA,1,D,Yes,1/3/1947,45.2
916,80,1,house,816,C000606,Albert,McDonald,Cole,,10/13/1901,15,KS,2,R,Yes,1/3/1947,45.2
917,80,1,House,817,W000348,John,Albert,Whitaker,,10/31/1901,16,KY,1,D,No,1/3/1947,45.2
918,80,1,house,818,H000014,Harold,Christian,Hagen,,11/10/1901,22,MN,2,R,Yes,1/3/1947,45.1
919,80,1,house,819,M000393,William,Moore,McCulloch,,11/24/1901,35,OH,2,R,No,1/3/1947,45.1
920,80,1,house,820,T000070,Dean,Park,Taylor,,1/1/1902,34,NY,2,R,Yes,1/3/1947,45
921,80,1,House,821,M000094,Carter,,Manasco,,1/3/1902,2,AL,1,D,Yes,1/3/1947,45
922,80,1,House,822,F000085,Antonio,Manuel,Fernández,,1/17/1902,31,NM,1,D,Yes,1/3/1947,45
923,80,1,house,823,C000939,William,Josiah,Crow,,1/22/1902,38,PA,2,R,No,1/3/1947,44.9
924,80,1,House,824,G000338,Ed,Lee,Gossett,,1/27/1902,43,TX,1,D,Yes,1/3/1947,44.9
925,80,1,house,825,H000298,Fred,Allan,Hartley,Jr.,2/22/1902,30,NJ,2,R,Yes,1/3/1947,44.9
926,80,1,house,826,H000740,Otis,Halbert,Holmes,,2/22/1902,47,WA,2,R,Yes,1/3/1947,44.9
927,80,1,House,827,M000859,Almer,Stillwell Mike,Monroney,,3/2/1902,36,OK,1,D,Yes,1/3/1947,44.8
928,80,1,House,828,R000018,Albert,McKinley,Rains,,3/11/1902,2,AL,1,D,Yes,1/3/1947,44.8
929,80,1,house,829,K000150,Charles,Joseph,Kersten,,5/26/1902,48,WI,2,R,No,1/3/1947,44.6
930,80,1,house,830,H000154,Thomas,Millet,Hand,,7/7/1902,30,NJ,2,R,Yes,1/3/1947,44.5
931,80,1,House,831,F000012,George,Hyde,Fallon,,7/24/1902,19,MD,1,D,Yes,1/3/1947,44.4
932,80,1,House,832,O000133,Donald,Lawrence,O'Toole,,8/1/1902,34,NY,1,D,Yes,1/3/1947,44.4
933,80,1,house,833,M000422,John,Ralph,McDowell,,11/6/1902,38,PA,2,R,No,1/3/1947,44.2
934,80,1,House,834,B001002,Frank,,Buchanan,,12/1/1902,38,PA,1,D,Yes,1/3/1947,44.1
935,80,1,house,835,M000122,Vito,Anthony,Marcantonio,,12/10/1902,34,NY,5,AL,Yes,1/3/1947,44.1
936,80,1,house,836,F000199,Charles,Kimball,Fletcher,,12/15/1902,5,CA,2,R,No,1/3/1947,44.1
937,80,1,House,837,G000071,Edward,Alexander,Garmatz,,2/7/1903,19,MD,1,D,No,1/3/1947,43.9
938,80,1,house,838,F000422,James,Grove,Fulton,,3/1/1903,38,PA,2,R,Yes,1/3/1947,43.8
939,80,1,House,839,S000011,George,Gregory,Sadowski,,3/12/1903,21,MI,1,D,Yes,1/3/1947,43.8
940,80,1,House,840,M000113,Michael,Joseph,Mansfield,,3/16/1903,25,MT,1,D,Yes,1/3/1947,43.8
941,80,1,House,841,A000016,Thomas,Gerstle,Abernethy,,5/16/1903,24,MS,1,D,Yes,1/3/1947,43.6
942,80,1,House,842,H000197,Porter,,Hardy,Jr.,6/1/1903,45,VA,1,D,No,1/3/1947,43.6
943,80,1,house,843,R000453,Robert,Tripp,Ross,,6/4/1903,33,NW,2,R,No,1/3/1947,43.6
944,80,1,House,844,H000898,Walter,B.,Huber,,6/29/1903,35,OH,1,D,Yes,1/3/1947,43.5
945,80,1,House,845,K000044,Carey,Estes,Kefauver,,7/26/1903,42,TN,1,D,Yes,1/3/1947,43.4
946,80,1,House,846,D000007,Thomas,,D'Alesandro,Jr.,8/1/1903,19,MD,1,D,Yes,1/3/1947,43.4
947,80,1,house,847,B001039,Howard,Homan,Buffett,,8/13/1903,28,NE,2,R,Yes,1/3/1947,43.4
948,80,1,House,848,H000492,Joseph,Edward,Hendricks,,9/24/1903,9,FL,1,D,Yes,1/3/1947,43.3
949,80,1,house,849,L000395,John,Davis,Lodge,,10/20/1903,7,CT,2,R,No,1/3/1947,43.2
950,80,1,house,850,D000155,William,Adams,Dawson,,11/5/1903,44,UT,2,R,No,1/3/1947,43.2
951,80,1,House,851,G000098,Ezekiel,Candler,Gathings,,11/10/1903,3,AR,1,D,Yes,1/3/1947,43.1
952,80,1,House,852,F000152,Ovie,Clark,Fisher,,11/22/1903,43,TX,1,D,Yes,1/3/1947,43.1
953,80,1,House,853,R000424,John,James,Rooney,,11/29/1903,34,NY,1,D,Yes,1/3/1947,43.1
954,80,1,House,854,H000713,Chester,Earl,Holifield,,12/3/1903,5,CA,1,D,Yes,1/3/1947,43.1
955,80,1,House,855,H000249,Oren,,Harris,,12/20/1903,3,AR,1,D,Yes,1/3/1947,43
956,80,1,house,856,R000522,Charles,Hinton,Russell,,12/27/1903,32,NV,2,R,No,1/3/1947,43
957,80,1,House,857,W000641,William,Arthur,Winstead,,1/6/1904,24,MS,1,D,Yes,1/3/1947,43
958,80,1,house,858,B000377,John,Bonifas,Bennett,,1/10/1904,21,MI,2,R,No,1/3/1947,43
959,80,1,house,859,E000159,Edward,Julius,Elsaesser,,3/10/1904,34,NY,2,R,Yes,1/3/1947,42.8
960,80,1,house,860,A000196,John,Zuinglius,Anderson,,3/22/1904,5,CA,2,R,Yes,1/3/1947,42.8
961,80,1,house,861,C000220,Clifford,Philip,Case,,4/16/1904,30,NJ,2,R,Yes,1/3/1947,42.7
962,80,1,house,862,C000617,William,Sterling,Cole,,4/18/1904,34,NY,2,R,Yes,1/3/1947,42.7
963,80,1,House,863,B000201,Edward,Lewis,Bartlett,,4/20/1904,1,AK,1,D,Yes,1/3/1947,42.7
964,80,1,house,864,J000064,Jacob,Koppel,Javits,,5/18/1904,34,NY,2,R,No,1/3/1947,42.6
965,80,1,house,865,O000058,Alvin,Edward,O'Konski,,5/26/1904,48,WI,2,R,Yes,1/3/1947,42.6
966,80,1,House,866,H000264,Burr,Powell,Harrison,,7/2/1904,45,VA,1,D,Yes,1/3/1947,42.5
967,80,1,House,867,K000261,Arthur,George,Klein,,8/8/1904,34,NY,1,D,Yes,1/3/1947,42.4
968,80,1,House,868,P000522,Charles,Melvin,Price,,1/1/1905,13,IL,1,D,Yes,1/3/1947,42
969,80,1,House,869,F000060,Michael,Aloysius,Feighan,,2/16/1905,35,OH,1,D,Yes,1/3/1947,41.9
970,80,1,house,870,C001006,Carl,Thomas,Curtis,,3/15/1905,28,NE,2,R,Yes,1/3/1947,41.8
971,80,1,house,871,G000384,Robert,Allen,Grant,,7/31/1905,14,IN,2,R,Yes,1/3/1947,41.4
972,80,1,House,872,H000212,Richard,Fielding,Harless,,8/6/1905,4,AZ,1,D,Yes,1/3/1947,41.4
973,80,1,house,873,C000772,Robert,James,Corbett,,8/25/1905,38,PA,2,R,Yes,1/3/1947,41.4
974,80,1,house,874,H000863,George,Evan,Howell,,9/21/1905,13,IL,2,R,Yes,1/3/1947,41.3
975,80,1,House,875,R000280,Lucius,Mendel,Rivers,,9/28/1905,40,SC,1,D,Yes,1/3/1947,41.3
976,80,1,house,876,S000156,Max,,Schwabe,,12/6/1905,23,MO,2,R,Yes,1/3/1947,41.1
977,80,1,house,877,P000471,David,Matthew,Potts,,3/12/1906,34,NY,2,R,No,1/3/1947,40.8
978,80,1,House,878,B001111,Omar,Truman,Burleson,,3/19/1906,43,TX,1,D,No,1/3/1947,40.8
979,80,1,house,879,W000572,Earl,,Wilson,,4/18/1906,14,IN,2,R,Yes,1/3/1947,40.7
980,80,1,house,880,M000027,George,Edward,MacKinnon,,4/22/1906,22,MN,2,R,No,1/3/1947,40.7
981,80,1,house,881,R000137,Albert,Lee,Reeves,Jr.,5/31/1906,23,MO,2,R,No,1/3/1947,40.6
982,80,1,House,882,S000406,Robert,Lee Fulton,Sikes,,6/3/1906,9,FL,1,D,Yes,1/3/1947,40.6
983,80,1,House,883,P000327,Thomas,Augustus,Pickett,,8/14/1906,43,TX,1,D,Yes,1/3/1947,40.4
984,80,1,House,884,M000958,Thomas,Ellsworth,Morgan,,10/13/1906,38,PA,1,D,Yes,1/3/1947,40.2
985,80,1,house,885,M000664,Chester,Earl,Merrow,,11/15/1906,29,NH,2,R,Yes,1/3/1947,40.1
986,80,1,House,886,A000206,George,William,Andrews,,12/12/1906,2,AL,1,D,Yes,1/3/1947,40.1
987,80,1,House,887,D000406,James,,Domengeaux,,1/6/1907,17,LA,1,D,Yes,1/3/1947,40
988,80,1,house,888,P000387,Walter,Christian,Ploeser,,1/7/1907,23,MO,2,R,Yes,1/3/1947,40
989,80,1,House,889,M000617,Hugh,Allen,Meade,,4/4/1907,19,MD,1,D,No,1/3/1947,39.8
990,80,1,house,890,S000172,Hardie,,Scott,,6/7/1907,38,PA,2,R,No,1/3/1947,39.6
991,80,1,house,891,J000249,Robert,Franklin,Jones,,6/25/1907,35,OH,2,R,Yes,1/3/1947,39.5
992,80,1,house,892,J000080,Edward,Halsey,Jenison,,7/27/1907,13,IL,2,R,No,1/3/1947,39.4
993,80,1,house,893,Y000058,Harold,Francis,Youngblood,,8/7/1907,21,MI,2,R,No,1/3/1947,39.4
994,80,1,house,894,M001022,Thruston,Ballard,Morton,,8/19/1907,16,KY,2,R,No,1/3/1947,39.4
995,80,1,House,895,K000130,Eugene,James,Keogh,,8/30/1907,34,NY,1,D,Yes,1/3/1947,39.3
996,80,1,House,896,C000342,Frank,Leslie,Chelf,,9/22/1907,16,KY,1,D,Yes,1/3/1947,39.3
997,80,1,House,897,G000320,Albert,Arnold,Gore,,12/26/1907,42,TN,1,D,Yes,1/3/1947,39
998,80,1,House,898,L000496,Wingate,Hezekiah,Lucas,,5/1/1908,43,TX,1,D,No,1/3/1947,38.7
999,80,1,House,899,A000073,Carl,Bert,Albert,,5/10/1908,36,OK,1,D,No,1/3/1947,38.7
1000,80,1,house,900,S000224,Horace,,Seely-Brown,Jr.,5/12/1908,7,CT,2,R,No,1/3/1947,38.6
1001,80,1,House,901,A000002,Watkins,Moorman,Abbitt,,5/21/1908,45,VA,1,D,No,1/3/1947,38.6
1002,80,1,house,902,S000009,Antoni,Nicholas,Sadlak,,6/13/1908,7,CT,2,R,No,1/3/1947,38.6
1003,80,1,House,903,P000516,Prince,Hulon,Preston,Jr.,7/5/1908,10,GA,1,D,No,1/3/1947,38.5
1004,80,1,House,904,J000160,Lyndon,Baines,Johnson,,8/27/1908,43,TX,1,D,Yes,1/3/1947,38.4
1005,80,1,house,905,N000133,Albin,Walter,Norblad,Jr.,9/12/1908,37,OR,2,R,Yes,1/3/1947,38.3
1006,80,1,House,906,W000744,Francis,Eugene,Worley,,10/10/1908,43,TX,1,D,Yes,1/3/1947,38.2
1007,80,1,house,907,P000119,James,Thomas,Patterson,,10/20/1908,7,CT,2,R,No,1/3/1947,38.2
1008,80,1,House,908,P000477,Adam,Clayton,Powell,Jr.,11/29/1908,34,NY,1,D,Yes,1/3/1947,38.1
1009,80,1,House,909,M000995,James,Hobson,Morrison,,12/8/1908,17,LA,1,D,Yes,1/3/1947,38.1
1010,80,1,house,910,L000108,Henry,Jepson,Latham,,12/10/1908,34,NY,2,R,Yes,1/3/1947,38.1
1011,80,1,house,911,H000050,Edwin,Arthur,Hall,,2/11/1909,34,NY,2,R,Yes,1/3/1947,37.9
1012,80,1,house,912,S000163,James,Paul,Scoblick,,5/10/1909,38,PA,2,R,Yes,1/3/1947,37.7
1013,80,1,house,913,B000593,James,Caleb,Boggs,,5/15/1909,8,DE,2,R,No,1/3/1947,37.6
1014,80,1,House,914,M000778,Wilbur,Daigh,Mills,,5/24/1909,3,AR,1,D,Yes,1/3/1947,37.6
1015,80,1,house,915,J000008,Donald,Lester,Jackson,,1/23/1910,5,CA,2,R,No,1/3/1947,36.9
1016,80,1,house,916,L000301,Franklin,Herbert,Lichtenwalter,,3/28/1910,38,PA,2,R,No,1/3/1947,36.8
1017,80,1,house,917,P000306,Dayton,Edward,Phillips,,3/29/1910,42,TN,2,R,No,1/3/1947,36.8
1018,80,1,House,918,T000110,Olin,Earl,Teague,,4/6/1910,43,TX,1,D,Yes,1/3/1947,36.7
1019,80,1,House,919,W000428,Jamie,Lloyd,Whitten,,4/18/1910,24,MS,1,D,Yes,1/3/1947,36.7
1020,80,1,house,920,I000046,Leo,,Isacson,,4/20/1910,34,NY,5,AL,No,1/3/1947,36.7
1021,80,1,House,921,L000525,John,Emmett,Lyle,Jr.,9/4/1910,43,TX,1,D,Yes,1/3/1947,36.3
1022,80,1,House,922,E000273,Joseph,Landon,Evins,,10/24/1910,42,TN,1,D,No,1/3/1947,36.2
1023,80,1,house,923,M000809,Edward,Archibald,Mitchell,,12/2/1910,14,IN,2,R,No,1/3/1947,36.1
1024,80,1,house,924,D000280,Edward,James,Devitt,,5/5/1911,22,MN,2,R,No,1/3/1947,35.7
1025,80,1,House,925,B000550,John,Anton,Blatnik,,8/17/1911,22,MN,1,D,No,1/3/1947,35.4
1026,80,1,House,926,J000133,Glen,Dale,Johnson,,9/11/1911,36,OK,1,D,No,1/3/1947,35.3
1027,80,1,House,927,E000181,Clair,,Engle,,9/21/1911,5,CA,1,D,Yes,1/3/1947,35.3
1028,80,1,house,928,M000619,Wendell,Howes,Meade,,1/18/1912,16,KY,2,R,No,1/3/1947,35
1029,80,1,House,929,B000242,Laurie,Calvin,Battle,,5/10/1912,2,AL,1,D,No,1/3/1947,34.7
1030,80,1,House,930,J000013,Henry,Martin,Jackson,,5/31/1912,47,WA,1,D,Yes,1/3/1947,34.6
1031,80,1,House,931,J000248,Robert,Emmett,Jones,Jr.,6/12/1912,2,AL,1,D,No,1/3/1947,34.6
1032,80,1,house,932,B000080,Claude,Ignatius,Bakewell,,8/9/1912,23,MO,2,R,No,1/3/1947,34.4
1033,80,1,House,933,K000013,Frank,Melvin,Karsten,,1/7/1913,23,MO,1,D,No,1/3/1947,34
1034,80,1,house,934,N000116,Richard,Milhous,Nixon,,1/9/1913,5,CA,2,R,No,1/3/1947,34
1035,80,1,House,935,F000233,John,Edward,Fogarty,,3/23/1913,39,RI,1,D,Yes,1/3/1947,33.8
1036,80,1,house,936,B001216,John,William,Byrnes,,6/12/1913,48,WI,2,R,Yes,1/3/1947,33.6
1037,80,1,House,937,B000296,Lindley,Garrison,Beckworth,Sr.,6/30/1913,43,TX,1,D,Yes,1/3/1947,33.5
1038,80,1,House,938,S000505,George,Armistead,Smathers,,11/14/1913,9,FL,1,D,No,1/3/1947,33.1
1039,80,1,House,939,B000594,Thomas,Hale,Boggs,Sr.,2/15/1914,17,LA,1,D,No,1/3/1947,32.9
1040,80,1,house,940,S000998,William,Grant,Stratton,,2/26/1914,13,IL,2,R,No,1/3/1947,32.9
1041,80,1,house,941,R000410,Edward,Gay,Rohrbough,,4/18/1914,49,WV,2,R,No,1/3/1947,32.7
1042,80,1,house,942,B000379,Marion,Tinsley,Bennett,,6/6/1914,23,MO,2,R,Yes,1/3/1947,32.6
1043,80,1,House,943,P000182,Preston,Elmer,Peden,,6/28/1914,36,OK,1,D,No,1/3/1947,32.5
1044,80,1,house,944,D000102,Glenn,Robert,Davis,,10/28/1914,48,WI,2,R,No,1/3/1947,32.2
1045,80,1,house,945,M000560,Gregory,,McMahon,,3/19/1915,34,NY,2,R,No,1/3/1947,31.8
1046,80,1,House,946,W000342,William,McDonald,Wheeler,,7/11/1915,10,GA,1,D,No,1/3/1947,31.5
1047,80,1,house,947,N000121,Robert,Joseph,Nodar,Jr.,3/23/1916,34,NY,2,R,No,1/3/1947,30.8
1048,80,1,House,948,D000434,William,Jennings Bryan,Dorn,,4/14/1916,40,SC,1,D,No,1/3/1947,30.7
1049,80,1,house,949,P000460,Charles,Edward,Potter,,10/30/1916,21,MI,2,R,No,1/3/1947,30.2
1050,80,1,House,950,K000107,John,Fitzgerald,Kennedy,,5/29/1917,18,MA,1,D,No,1/3/1947,29.6
1051,80,1,House,951,W000517,John,Bell,Williams,,12/4/1918,24,MS,1,D,No,1/3/1947,28.1
1052,80,1,house,952,S000063,George,William,Sarbacher,Jr.,9/30/1919,38,PA,2,R,No,1/3/1947,27.3
1053,80,1,House,953,B000401,Lloyd,Millard,Bentsen,Jr.,2/11/1921,43,TX,1,D,No,1/3/1947,25.9
1054,80,2,Senate,954,C000133,Arthur,,Capper,,1865-07-14,15,KS,2,R,Yes,1/3/1947,81.5
1055,80,2,Senate,955,G000418,Theodore,Francis,Green,,1867-10-02,39,RI,1,D,Yes,1/3/1947,79.3
1056,80,2,Senate,956,M000499,Kenneth,Douglas,McKellar,,1869-01-29,42,TN,1,D,Yes,1/3/1947,77.9
1057,80,2,Senate,957,R000112,Clyde,Martin,Reed,,1871-10-19,15,KS,2,R,Yes,1/3/1947,75.2
1058,80,2,Senate,958,M000895,Edward,Hall,Moore,,1871-11-19,36,OK,2,R,Yes,1/3/1947,75.1
1059,80,2,Senate,959,O000146,John,Holmes,Overton,,1875-09-17,17,LA,1,D,Yes,1/3/1947,71.3
1060,80,2,Senate,960,M001108,James,Edward,Murray,,1876-05-03,25,MT,1,D,Yes,1/3/1947,70.7
1061,80,2,Senate,961,M000308,Patrick,Anthony,McCarran,,1876-08-08,32,NV,1,D,Yes,1/3/1947,70.4
1062,80,2,Senate,962,T000165,Elmer,,Thomas,,1876-09-08,36,OK,1,D,Yes,1/3/1947,70.3
1063,80,2,Senate,963,W000021,Robert,Ferdinand,Wagner,,1877-06-08,34,NY,1,D,Yes,1/3/1947,69.6
1064,80,2,Senate,964,W000396,Wallace,Humphrey,White,Jr.,1877-08-06,20,ME,2,R,Yes,1/3/1947,69.4
1065,80,2,Senate,965,C000684,Thomas,Terry,Connally,,1877-08-19,43,TX,1,D,Yes,1/3/1947,69.4
1066,80,2,Senate,966,H000385,Carl,Trumbull,Hayden,,1877-10-02,4,AZ,1,D,Yes,1/3/1947,69.3
1067,80,2,Senate,967,B000460,Theodore,Gilmore,Bilbo,,1877-10-13,24,MS,1,D,Yes,1/3/1947,69.2
1068,80,2,Senate,968,B000145,Alben,William,Barkley,,1877-11-24,16,KY,1,D,Yes,1/3/1947,69.1
1069,80,2,Senate,969,H000679,Clyde,Roark,Hoey,,1877-12-11,26,NC,1,D,Yes,1/3/1947,69.1
1070,80,2,Senate,970,G000131,Walter,Franklin,George,,1878-01-29,10,GA,1,D,Yes,1/3/1947,68.9
1071,80,2,Senate,971,B001177,Hugh,Alfred,Butler,,1878-02-28,28,NE,2,R,Yes,1/3/1947,68.8
